"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường lớn & 1 giường lớn";"1 giường lớn & 1 giường lớn & 1 giường lớn";"1 giường lớn & 1 giường lớn & 1 giường lớn & 1 giường lớn";"1 giường lớn & 1 giường lớn & 1 giường lớn & 2 nệm futon";"1 giường lớn & 1 giường lớn & 1 giường sofa";"1 giường lớn & 1 giường sofa";"1 giường lớn & 1 giường đôi lớn & 1 giường sofa";"1 giường lớn & 1 giường đôi lớn & 1 giường đôi";"1 giường lớn & 6 nệm futon";"1 giường lớn hoặc 1 nệm futon";"1 giường lớn và 1 giường sofa";"1 giường lớn và 5 nệm futon & 1 giường lớn và 5 nệm futon & 1 nệm futon";"1 giường siêu lớn";"1 giường siêu lớn & 1 giường siêu lớn & 1 giường đôi lớn & 1 giường đôi lớn & 2 giường đơn & 2 giường đơn & 1 giường sofa";"1 giường siêu lớn & 1 giường siêu lớn và 1 giường lớn & 1 giường lớn";"1 giường sofa";"1 giường đôi";"1 giường đôi & 3 nệm futon và 3 giường đôi lớn";"1 giường đôi lớn";"1 giường đôi lớn & 1 giường đôi lớn";"1 giường đôi lớn & 1 giường đôi lớn & 1 giường đôi lớn & 1 giường đôi lớn & 1 giường đôi lớn & 1 giường đơn & 1 giường đơn & 1 giường đơn & 1 giường siêu lớn";"1 giường đôi lớn & 2 giường đơn";"1 giường đôi lớn & 4 giường đôi lớn & 1 giường sofa & 2 giường đôi lớn & 1 giường đôi lớn";"1 giường đôi lớn và 1 giường đơn & 1 giường đôi lớn và 1 giường đơn & 4 giường đôi lớn";"1 giường đơn";"1 giường đơn và 1 giường tầng";"1 giường đơn và 1 giường đôi";"1 giường đơn và 1 giường đôi & 1 giường đôi & 1 giường sofa";"1 giường đơn và 1 giường đôi lớn";"1 phòng tắm";"10 phòng ngủ";"10 phòng tắm";"11 phòng ngủ";"11 phòng tắm";"12 giường đơn";"12 nệm futon";"14 nệm futon";"15 nệm futon";"2 giường lớn";"2 giường sofa & 1 giường lớn";"2 giường đôi";"2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 1 giường đơn";"2 giường đôi lớn";"2 giường đôi lớn & 1 giường đơn & 1 giường đơn & 1 giường đơn & 2 giường đơn & 1 giường đơn & 1 giường đơn & 2 giường đơn & 2 giường đơn & 1 giường đơn & 1 giường đơn & 1 giường đơn";"2 giường đơn";"2 giường đơn & 1 giường đôi lớn";"2 giường đơn & 2 giường đơn & 1 giường lớn & 1 giường lớn & 2 giường đơn";"2 giường đơn hoặc 1 giường đôi";"2 giường đơn và 1 giường đôi";"2 giường đơn và 1 giường đôi lớn";"2 phòng ngủ";"2 phòng tắm";"22 nệm futon & 23 nệm futon";"24 nệm futon";"25 nệm futon";"3 giường đôi";"3 giường đôi lớn & 2 giường đôi lớn & 2 giường đôi lớn";"3 giường đơn";"3 nệm futon";"3 phòng ngủ";"3 phòng tắm";"4 giường lớn & 1 giường sofa & 1 giường lớn và 1 giường đơn & 1 giường đơn và 1 giường lớn";"4 giường đôi lớn";"4 nệm futon";"4 phòng ngủ";"4 phòng tắm";"5 giường đôi lớn";"6 phòng ngủ";"7 phòng tắm";"8 phòng ngủ";"Ban công/sân hiên";"Bể bơi riêng";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ có thể mở ra";"Cửa sổ mở";"Diện tích phòng: 10 m²";"Diện tích phòng: 100 m²";"Diện tích phòng: 118 m²";"Diện tích phòng: 120 m²";"Diện tích phòng: 13 m²";"Diện tích phòng: 135 m²";"Diện tích phòng: 15 m²";"Diện tích phòng: 150 m²";"Diện tích phòng: 16 m²";"Diện tích phòng: 170 m²";"Diện tích phòng: 179 m²";"Diện tích phòng: 18 m²";"Diện tích phòng: 180 m²";"Diện tích phòng: 197 m²";"Diện tích phòng: 20 m²";"Diện tích phòng: 200 m²";"Diện tích phòng: 2000 m²";"Diện tích phòng: 21 m²";"Diện tích phòng: 22 m²";"Diện tích phòng: 225 m²";"Diện tích phòng: 24 m²";"Diện tích phòng: 2400 m²";"Diện tích phòng: 25 m²";"Diện tích phòng: 250 m²";"Diện tích phòng: 26 m²";"Diện tích phòng: 27 m²";"Diện tích phòng: 277 m²";"Diện tích phòng: 28 m²";"Diện tích phòng: 30 m²";"Diện tích phòng: 3000 m²";"Diện tích phòng: 32 m²";"Diện tích phòng: 320 m²";"Diện tích phòng: 34 m²";"Diện tích phòng: 35 m²";"Diện tích phòng: 36 m²";"Diện tích phòng: 38 m²";"Diện tích phòng: 40 m²";"Diện tích phòng: 41 m²";"Diện tích phòng: 42 m²";"Diện tích phòng: 45 m²";"Diện tích phòng: 50 m²";"Diện tích phòng: 54 m²";"Diện tích phòng: 60 m²";"Diện tích phòng: 6000 m²";"Diện tích phòng: 70 m²";"Diện tích phòng: 80 m²";"Diện tích phòng: 87 m²";"Diện tích phòng: 90 m²";"Diện tích phòng: 97 m²";"Giường cực dài";"Hành lang ngoài";"Hướng Bể bơi";"Hướng Hồ";"Hướng Ngoài trời";"Hướng Núi";"Hướng Sân trong";"Hướng Sông";"Hướng Thiên nhiên";"Hướng Thung lũng";"Hướng Thành phố";"Hướng Vườn";"Internet mạng LAN trong phòng [miễn phí]";"Không hút thuốc";"Máy pha trà/cà phê";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Phòng xông khô";"Rèm che ánh sáng";"Rượu";"Studio/1 phòng ngủ";"Truy cập Internet - không dây";"Trà miễn phí";"Trái cây/đồ ăn vặt";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"bồn tắm lộ thiên";"phòng tắm riêng";"tầng thượng";"tầng thấp";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Ấm nước điện"
"69423382";"";"";"Phòng Loại Sang Giường Lớn Tầng Cao (Deluxe King High Floor )";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"2.239.732₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"69423382";"";"";"Phòng Đẳng Cấp Hai Giường Đơn (Premier Twin Room)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"2.333.333₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"69423382";"";"";"Phòng Đẳng Cấp Hai Giường Đơn (Premier Twin Room)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"2.475.493₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"69423382";"";"";"Premier Double Room";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"2.475.493₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"69423382";"";"";"Premier Double Room";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"2.800.000₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"69423382";"";"";"Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"2.533.333₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1"
"69423382";"";"";"Phòng Đôi Loại Sang (Deluxe Double Room)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"2.533.333₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1"
"69423382";"";"";"Phòng Hai Giường Đơn (Twin Room)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"2.800.000₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"69423382";"";"";"Executive Suite (Execuitve Suite)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"3.831.121₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"69423382";"";"";"Executive Suite (Execuitve Suite)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"4.333.333₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"74727602";"";"";"Deluxe giường đôi có ban công (Deluxe Double with Balcony)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"585.329₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"74727602";"";"";"Deluxe giường đôi có ban công (Deluxe Double with Balcony)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"884.028₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"74727602";"";"";"Phòng gia đình có ban công (Family Room with Balcony)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"1.044.894₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"74727602";"";"";"Phòng Loại Sang Có Ban Công Hướng Vườn (Deluxe Twin Room with Balcony Garden View)";"Thông tin sức chứa phòng: 4 người lớn và 2 trẻ em.";"1.263.315₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"74727602";"";"";"Suite Gia Đình Có Ban Công (Family Suite with Balcony)";"Thông tin sức chứa phòng: 2 người lớn.";"1.465.625₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1"
"74727602";"";"";"Bungalow with Bathtub";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"1.493.192₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"74727602";"";"";"Phòng Tập Thể (Dormitory)";"Thông tin sức chứa phòng: 16 người lớn.";"2.693.155₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"74727602";"";"";"Phòng Tập Thể (Dormitory)";"Thông tin sức chứa phòng: 12 người lớn.";"3.768.750₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0"
